Concept	PROP_W	TOTAL_GEN_FREQ
[men/male/women/female] marshal	0.8128544423440454	529
[men/male/women/female] marsupial	0.7043189368770764	602
[men/male/women/female] martial	0.6706467661691542	1005
[men/male/women/female] martial art	0.7305699481865285	193
[men/male/women/female] martial artist	0.8733205374280231	521
[men/male/women/female] martian	0.6816976127320955	377
[men/male/women/female] martyr	0.8451283505885689	7051
[men/male/women/female] martyrdom	0.7791666666666667	720
[men/male/women/female] mary	0.6792763157894737	1216
[men/male/women/female] masculinity	0.8617145526746087	17124
[men/male/women/female] mask	0.681390977443609	2128
[men/male/women/female] masochism	0.6073400454693082	3079
[men/male/women/female] mason	0.6216216216216216	555
[men/male/women/female] masquer	0.8350785340314136	382
[men/male/women/female] masquerade	0.6267880364109233	769
[men/male/women/female] mass	0.6274719401389631	1871
[men/male/women/female] mastiff	0.7284768211920529	151
[men/male/women/female] masu	0.6386138613861386	202
[men/male/women/female] masu salmon	0.635	200
[men/male/women/female] match	0.7612903225806451	465
[men/male/women/female] matchmaker	0.7174721189591078	269
[men/male/women/female] mate	0.7089734746347275	15947
[men/male/women/female] mate choice	0.8005128205128205	5850
[men/male/women/female] mate preference	0.9156193895870736	1114
[men/male/women/female] mate value	0.844632768361582	354
[men/male/women/female] maternity	0.6505576208178439	269
[men/male/women/female] math	0.6084437086092715	1208
[men/male/women/female] mathematician	0.9164625850340136	3675
[men/male/women/female] mathematics	0.6051660516605166	813
[men/male/women/female] mating frequency	0.7457627118644068	236
[men/male/women/female] mating partner	0.6347826086956522	115
[men/male/women/female] mating pattern	0.6342857142857142	175
[men/male/women/female] mating preference	0.8985801217038539	1479
[men/male/women/female] mating status	0.7729468599033816	207
[men/male/women/female] matrix	0.6708333333333333	240
[men/male/women/female] matter	0.7763035381750466	4296
[men/male/women/female] matures	0.6227544910179641	167
[men/male/women/female] mayor	0.9466868483013791	5946
[men/male/women/female] mba	0.7529032258064516	1550
[men/male/women/female] mba student	0.737037037037037	270
[men/male/women/female] mean	0.6479573712255773	2815
[men/male/women/female] mean age	0.7368421052631579	494
[men/male/women/female] measurement	0.6380597014925373	268
[men/male/women/female] mechanic	0.7522123893805309	1469
[men/male/women/female] mechanism	0.6289592760180995	221
[men/male/women/female] mediator	0.6936251189343482	1051
[men/male/women/female] medic	0.7253478523895946	1653
[men/male/women/female] medical	0.8624615384615385	3250
[men/male/women/female] medical assistant	0.6054794520547945	365
[men/male/women/female] medical doctor	0.7277556440903055	753
[men/male/women/female] medical officer	0.75	356
[men/male/women/female] medical personnel	0.7746913580246914	324
[men/male/women/female] medical practitioner	0.6213450292397661	1368
[men/male/women/female] medical school	0.8115079365079365	504
[men/male/women/female] medical staff	0.6430317848410758	409
[men/male/women/female] medical student	0.7490078007390174	7307
[men/male/women/female] medicare	0.8038461538461539	260
[men/male/women/female] meditators	0.7	150
[men/male/women/female] medium	0.7814832459901541	6297
[men/male/women/female] membership	0.7387802071346375	8690
[men/male/women/female] memoirists	0.8461538461538461	286
[men/male/women/female] memory	0.6915297092288243	791
[men/male/women/female] mendicant	0.8108108108108109	555
[men/male/women/female] mental illness	0.6936416184971098	173
[men/male/women/female] mental patient	0.6684636118598383	371
[men/male/women/female] mentee	0.8066666666666666	300
[men/male/women/female] mentees	0.8065040650406504	615
[men/male/women/female] mercenary	0.7767653758542141	439
[men/male/women/female] merchant	0.7080263668088407	2579
[men/male/women/female] mercury	0.7745098039215687	204
[men/male/women/female] merganser	0.6666666666666666	159
[men/male/women/female] messenger	0.8175084175084175	1485
[men/male/women/female] messiah	0.8918918918918919	1147
[men/male/women/female] metabolism	0.6271186440677966	118
[men/male/women/female] metal	0.7297297297297297	703
[men/male/women/female] metaphor	0.7067972350230415	1736
[men/male/women/female] methodist	0.7709163346613546	502
[men/male/women/female] mexican american	0.6300813008130082	246
[men/male/women/female] middle manager	0.7617391304347826	575
[men/male/women/female] midge	0.7758620689655172	290
[men/male/women/female] midget	0.65234375	256
[men/male/women/female] midshipman	0.7044776119402985	670
[men/male/women/female] migraineurs	0.8286384976525821	426
[men/male/women/female] migrant	0.7388883222845487	49025
[men/male/women/female] migrant labor	0.729381443298969	388
[men/male/women/female] migrant laborer	0.6724137931034483	232
[men/male/women/female] migrant labour	0.6717171717171717	396
[men/male/women/female] migrant worker	0.7886828340466001	10515
[men/male/women/female] migration	0.7107532718171401	16581
[men/male/women/female] militancy	0.9282051282051282	975
[men/male/women/female] militant	0.842327150084317	2372
[men/male/women/female] military	0.6264916467780429	838
[men/male/women/female] military leader	0.692	250
[men/male/women/female] military member	0.7391304347826086	207
[men/male/women/female] military officer	0.6786570743405276	417
[men/male/women/female] military personnel	0.6962305986696231	1804
[men/male/women/female] militia	0.7739463601532567	522
[men/male/women/female] milk	0.6008316008316008	481
[men/male/women/female] mill	0.7620709714950553	1719
[men/male/women/female] mill worker	0.9282051282051282	780
[men/male/women/female] millennials	0.7342657342657343	286
[men/male/women/female] miller	0.7181467181467182	259
[men/male/women/female] millionaire	0.7643622200584226	1027
[men/male/women/female] mime	0.7631578947368421	304
[men/male/women/female] mimic	0.9068901303538175	537
[men/male/women/female] mimicry	0.7811408614668219	859
[men/male/women/female] mind	0.6794406402112037	24242
[men/male/women/female] minder	0.6474820143884892	139
[men/male/women/female] miner	0.7039034411915768	3894
[men/male/women/female] mineworker	0.6434782608695652	115
[men/male/women/female] minister	0.8407911636270229	19465
[men/male/women/female] ministry	0.8726945569050832	2223
[men/male/women/female] mink	0.6548856548856549	962
[men/male/women/female] minor	0.6322987901104682	1901
[men/male/women/female] minority	0.6613184513428672	2867
[men/male/women/female] minstrel	0.8452554744525548	685
[men/male/women/female] mirror	0.6960352422907489	454
[men/male/women/female] misery	0.718213058419244	291
[men/male/women/female] mission	0.8366247755834829	1671
[men/male/women/female] missionary	0.8393618701626915	18993
[men/male/women/female] mistress	0.7375886524822695	423
[men/male/women/female] mite	0.9035618279569892	2976
[men/male/women/female] mixed breed	0.6059850374064838	401
[men/male/women/female] moan	0.8639308855291576	463
[men/male/women/female] mobility	0.7728085867620751	3354
[men/male/women/female] mobilization	0.8598901098901099	364
[men/male/women/female] moderator	0.6908665105386417	427
[men/male/women/female] modernity	0.8598726114649682	314
[men/male/women/female] modesty	0.9713585830035801	5307
[men/male/women/female] monarch	0.7894136110714796	7009
[men/male/women/female] monarchy	0.8757309941520468	684
[men/male/women/female] monastery	0.6249322493224932	3690
[men/male/women/female] monastic	0.7705862419518807	2951
[men/male/women/female] monastic community	0.6903225806451613	620
[men/male/women/female] monastic house	0.6666666666666666	195
[men/male/women/female] monastic order	0.8056265984654731	391
[men/male/women/female] monasticism	0.9404422253922967	2804
[men/male/women/female] monitor	0.805699481865285	386
[men/male/women/female] monogamy	0.7957198443579766	514
[men/male/women/female] monotreme	0.6821192052980133	151
[men/male/women/female] monster	0.8165650406504065	7872
[men/male/women/female] monstrosity	0.9017595307917888	682
[men/male/women/female] monthly	0.639344262295082	122
[men/male/women/female] mood	0.7118155619596542	347
[men/male/women/female] moon	0.655688622754491	668
[men/male/women/female] moor	0.65625	288
[men/male/women/female] moose	0.6065934065934065	1820
[men/male/women/female] moral	0.686411149825784	4592
[men/male/women/female] moral development	0.841225626740947	359
[men/male/women/female] morality	0.8189225894069715	2209
[men/male/women/female] morbidity	0.7208480565371025	283
[men/male/women/female] more access	0.782608695652174	230
[men/male/women/female] more choice	0.8670886075949367	316
[men/male/women/female] more control	0.9240331491712708	724
[men/male/women/female] more freedom	0.878345498783455	822
[men/male/women/female] more opportunity	0.8123324396782842	746
[men/male/women/female] more power	0.6130030959752322	646
[men/male/women/female] more right	0.9182630906768838	783
[men/male/women/female] more time	0.6336996336996337	819
[men/male/women/female] mosque	0.7014925373134329	134
[men/male/women/female] mosquito	0.7923666910153396	10952
[men/male/women/female] mosquitofish	0.6915254237288135	295
[men/male/women/female] most	0.7441860465116279	645
[men/male/women/female] most [men/male/women/female]	0.6711864406779661	295
[men/male/women/female] most desire	0.8678362573099415	855
[men/male/women/female] mothering	0.7017543859649122	285
[men/male/women/female] motion	0.7513061650992685	957
[men/male/women/female] motion picture	0.8619582664526485	623
[men/male/women/female] motorcycle	0.6082191780821918	365
[men/male/women/female] motorcyclist	0.6977491961414791	622
[men/male/women/female] motorist	0.7215017064846416	1465
[men/male/women/female] mould	0.6254501800720288	833
[men/male/women/female] moult	0.6461538461538462	130
[men/male/women/female] mountain goat	0.7115384615384616	208
[men/male/women/female] mountaineer	0.8709677419354839	744
[men/male/women/female] mourner	0.7719572001783326	4486
[men/male/women/female] mourning	0.8977176669484361	1183
[men/male/women/female] mouse brain	0.8082706766917294	266
[men/male/women/female] mouse liver	0.6041666666666666	144
[men/male/women/female] movement	0.7423797282409108	5446
[men/male/women/female] mover	0.6885714285714286	350
[men/male/women/female] moviegoer	0.6523031203566122	673
[men/male/women/female] mud	0.9222423146473779	553
[men/male/women/female] mulatto	0.6830601092896175	549
[men/male/women/female] mule	0.6440677966101694	1947
[men/male/women/female] mule deer	0.6381578947368421	304
[men/male/women/female] mummy	0.7592468056489576	1487
[men/male/women/female] munition	0.9438202247191011	1691
[men/male/women/female] munition worker	0.9537682077264091	1579
[men/male/women/female] murder victim	0.8170588235294117	1700
[men/male/women/female] murderer	0.764102564102564	3510
[men/male/women/female] mus	0.6690140845070423	710
[men/male/women/female] museum	0.7559322033898305	590
[men/male/women/female] music	0.6930527722110889	2994
[men/male/women/female] music teacher	0.7142857142857143	308
[men/male/women/female] musician	0.7690638810767376	24890
[men/male/women/female] muslim leader	0.6462585034013606	147
[men/male/women/female] muslim scholar	0.6237113402061856	194
[men/male/women/female] muslim student	0.8440366972477065	654
[men/male/women/female] mussel	0.8067632850241546	414
[men/male/women/female] mystery	0.7611218568665378	2068
[men/male/women/female] mystic	0.9381993635150395	9741
[men/male/women/female] naga	0.6813725490196079	204
[men/male/women/female] nakedness	0.7298814722395508	1603
[men/male/women/female] nancy	0.8143939393939394	264
[men/male/women/female] narration	0.7515527950310559	483
[men/male/women/female] national	0.7692950682641404	3589
[men/male/women/female] native american	0.6186440677966102	472
[men/male/women/female] naturalist	0.8191489361702128	846
[men/male/women/female] nature	0.7922809776554617	15261
[men/male/women/female] nature spirit	0.6979166666666666	192
[men/male/women/female] naval	0.7309941520467836	171
[men/male/women/female] naval officer	0.8763736263736264	364
[men/male/women/female] navigating	0.8606811145510835	323
[men/male/women/female] navy	0.7042965459140691	1187
[men/male/women/female] nazi	0.8191082802547771	785
[men/male/women/female] necessity	0.7008797653958945	341
[men/male/women/female] needle	0.6551724137931034	116
[men/male/women/female] negotiation	0.6299212598425197	254
[men/male/women/female] negotiator	0.7052759248029109	1649
[men/male/women/female] negro slave	0.7572254335260116	173
[men/male/women/female] neighbor	0.6604142243063696	7677
[men/male/women/female] neighbour	0.7628913443830571	4344
[men/male/women/female] nematode	0.7138686131386861	1370
[men/male/women/female] nemesis	0.7317073170731707	164
[men/male/women/female] neophyte	0.6544117647058824	272
[men/male/women/female] nerve	0.7482638888888888	576
[men/male/women/female] nervous system	0.7311320754716981	424
[men/male/women/female] nest	0.7610966057441253	766
[men/male/women/female] net	0.6041666666666666	144
[men/male/women/female] network	0.7236028928336621	7605
[men/male/women/female] networking	0.8021015761821366	571
[men/male/women/female] neuron	0.7567567567567568	481
[men/male/women/female] neurosis	0.6363636363636364	407
[men/male/women/female] new investigation	0.7407407407407407	297
[men/male/women/female] new research	0.7620396600566572	353
[men/male/women/female] new way	0.6834532374100719	139
[men/male/women/female] new york	0.6682926829268293	820
[men/male/women/female] newcomer	0.6378227494766224	1433
[men/male/women/female] news	0.7791524085285602	3799
[men/male/women/female] news anchor	0.8047138047138047	1188
[men/male/women/female] news reporter	0.8133333333333334	525
[men/male/women/female] newscaster	0.7462052216150576	1647
[men/male/women/female] newspaper	0.7693950177935943	1405
[men/male/women/female] newspaper editor	0.7389380530973452	226
[men/male/women/female] newsreader	0.8273273273273273	666
[men/male/women/female] next	0.7817460317460317	252
[men/male/women/female] ngo	0.9369665134602758	1523
[men/male/women/female] niche	0.6764705882352942	170
[men/male/women/female] ninja	0.9228028503562945	842
[men/male/women/female] nod mouse	0.7275541795665634	323
[men/male/women/female] nomad	0.7282321899736148	379
[men/male/women/female] nominee	0.787292817679558	1448
[men/male/women/female] nonathletes	0.6805111821086262	313
[men/male/women/female] not	0.6320939334637965	1022
[men/male/women/female] note	0.6382306477093207	1899
[men/male/women/female] novel	0.6831275720164609	1458
[men/male/women/female] novelist	0.888976837193801	24004
[men/male/women/female] novice	0.6353711790393013	1374
[men/male/women/female] now	0.8340248962655602	482
[men/male/women/female] nude	0.6249719793768214	13383
[men/male/women/female] nudity	0.6137408088235294	8704
[men/male/women/female] number	0.6088586030664396	5870
[men/male/women/female] nursing	0.6350664581704457	5116
[men/male/women/female] nursing staff	0.7770833333333333	480
[men/male/women/female] nurturance	0.7023498694516971	383
[men/male/women/female] nutrition	0.8466898954703833	287
[men/male/women/female] nymph	0.620253164556962	1027
[men/male/women/female] oak	0.6328502415458938	207
[men/male/women/female] obedience	0.925026399155227	947
[men/male/women/female] object	0.7060178520011517	6946
[men/male/women/female] objectification	0.6823467230443975	1892
[men/male/women/female] objectivity	0.7448559670781894	243
[men/male/women/female] occupational therapist	0.6037735849056604	106
[men/male/women/female] occupier	0.6162464985994398	357
[men/male/women/female] octopus	0.6698615548455804	939
[men/male/women/female] oedipus	0.8135426889106968	1019
[men/male/women/female] oedipus complex	0.8089171974522293	471
[men/male/women/female] of abu	0.71	200
[men/male/women/female] of achievement	0.6295336787564767	2316
[men/male/women/female] of afghanistan	0.9778311965811965	3744
[men/male/women/female] of africa	0.70313986679353	2102
[men/male/women/female] of african	0.811778992106861	1647
[men/male/women/female] of afro	0.7628458498023716	253
[men/male/women/female] of alaska	0.6551724137931034	145
[men/male/women/female] of all	0.7697916666666667	1920
[men/male/women/female] of allah	0.6423913043478261	920
[men/male/women/female] of alsace	0.6048387096774194	124
[men/male/women/female] of america	0.6941289834124854	14529
[men/male/women/female] of arabia	0.6107142857142858	280
[men/male/women/female] of arizona	0.6643835616438356	146
[men/male/women/female] of asian	0.8320493066255779	649
[men/male/women/female] of austin	0.6474820143884892	139
[men/male/women/female] of australia	0.7518104015799868	1519
[men/male/women/female] of bangladeshi	0.6287878787878788	132
[men/male/women/female] of bedford	0.6338028169014085	142
[men/male/women/female] of belgium	0.6826086956521739	230
[men/male/women/female] of berlin	0.7578740157480315	508
[men/male/women/female] of bloomsbury	0.6983240223463687	179
[men/male/women/female] of brazil	0.7630769230769231	325
[men/male/women/female] of brewster	0.9356164383561644	2190
[men/male/women/female] of britain	0.6292067307692307	3328
[men/male/women/female] of british	0.6162464985994398	357
[men/male/women/female] of cairo	0.8355704697986577	596
[men/male/women/female] of california	0.6313993174061433	879
[men/male/women/female] of camelot	0.7002881844380403	347
[men/male/women/female] of canaan	0.8378970427163198	913
[men/male/women/female] of canada	0.8445867287543656	3436
[men/male/women/female] of canterbury	0.7777777777777778	351
[men/male/women/female] of cape	0.6413043478260869	184
[men/male/women/female] of castile	0.6481481481481481	324
[men/male/women/female] of central	0.6929824561403509	570
[men/male/women/female] of champagne	0.7452229299363057	157
[men/male/women/female] of charleston	0.6486486486486487	370
[men/male/women/female] of charm	0.7398843930635838	173
[men/male/women/female] of child	0.995158117718263	13218
[men/male/women/female] of childbearing	0.9972129555339724	47362
[men/male/women/female] of china	0.846027846027846	3663
[men/male/women/female] of chinese	0.625	112
[men/male/women/female] of christianity	0.8327759197324415	299
[men/male/women/female] of cicero	0.7621359223300971	206
[men/male/women/female] of citizen	0.6770186335403726	161
[men/male/women/female] of colonial	0.961789375582479	1073
[men/male/women/female] of color	0.8340639209020649	257099
[men/male/women/female] of colorado	0.7327586206896551	580
[men/male/women/female] of colour	0.7949083987627885	21015
[men/male/women/female] of columbia	0.688034188034188	234
[men/male/women/female] of constantinople	0.6133828996282528	269
[men/male/women/female] of corinth	0.7464788732394366	852
[men/male/women/female] of country	0.7440633245382586	379
[men/male/women/female] of cuba	0.7479674796747967	246
[men/male/women/female] of cuzco	0.6847826086956522	184
[men/male/women/female] of delhi	0.6168831168831169	154
[men/male/women/female] of denver	0.6871794871794872	195
[men/male/women/female] of early	0.9511278195488722	1596
[men/male/women/female] of ease	0.7727272727272727	176
[men/male/women/female] of elite	0.6074766355140186	107
[men/male/women/female] of fiction	0.6850828729281768	181
[men/male/women/female] of finland	0.7368421052631579	247
[men/male/women/female] of florida	0.6045197740112994	177
[men/male/women/female] of generation	0.6949152542372882	295
[men/male/women/female] of genesis	0.9333333333333333	660
[men/male/women/female] of grace	0.6322188449848024	658
[men/male/women/female] of greater	0.6084656084656085	189
[men/male/women/female] of guinea	0.7112676056338029	142
[men/male/women/female] of haiti	0.7472527472527473	182
[men/male/women/female] of hawaii	0.6116504854368932	412
[men/male/women/female] of hindu	0.7294117647058823	170
[men/male/women/female] of hollywood	0.6119402985074627	335
[men/male/women/female] of homer	0.8388278388278388	273
[men/male/women/female] of household	0.7740112994350282	177
[men/male/women/female] of hull	0.8527027027027027	740
[men/male/women/female] of hungary	0.6131386861313869	137
[men/male/women/female] of idaho	0.6589147286821705	129
[men/male/women/female] of imperial	0.910828025477707	471
[men/male/women/female] of india	0.706064008983717	7124
[men/male/women/female] of indian	0.6308724832214765	298
[men/male/women/female] of indiana	0.7019498607242339	359
[men/male/women/female] of iran	0.8729792147806005	866
[men/male/women/female] of iraq	0.7386934673366834	398
[men/male/women/female] of italian	0.7021276595744681	141
[men/male/women/female] of jamaica	0.6272189349112426	169
[men/male/women/female] of japan	0.6736307171089779	1771
[men/male/women/female] of jerusalem	0.8192013803302933	8114
[men/male/women/female] of johannesburg	0.7121212121212122	198
[men/male/women/female] of joy	0.6333333333333333	240
[men/male/women/female] of kabul	0.7415730337078652	178
[men/male/women/female] of kansa	0.6828153564899452	1094
[men/male/women/female] of kashmir	0.7593220338983051	295
[men/male/women/female] of lady	0.7278481012658228	158
[men/male/women/female] of latin	0.7440381558028617	629
[men/male/women/female] of lemnos	0.9005524861878453	724
[men/male/women/female] of lesbos	0.8547008547008547	351
[men/male/women/female] of lima	0.8364116094986808	379
[men/male/women/female] of los	0.6727688787185355	437
[men/male/women/female] of madison	0.601010101010101	198
[men/male/women/female] of madrid	0.7718446601941747	206
[men/male/women/female] of marriage	0.6714285714285714	210
[men/male/women/female] of mexico	0.8563144329896907	1552
[men/male/women/female] of miami	0.6942675159235668	157
[men/male/women/female] of michigan	0.6039215686274509	255
[men/male/women/female] of mid	0.6111111111111112	144
[men/male/women/female] of midian	0.8103225806451613	1550
[men/male/women/female] of minnesota	0.6438356164383562	292
[men/male/women/female] of minority	0.7669322709163346	502
[men/male/women/female] of modern	0.6182902584493042	503
[men/male/women/female] of moroccan	0.7420382165605095	314
[men/male/women/female] of morocco	0.6402877697841727	139
[men/male/women/female] of mount	0.6542056074766355	535
[men/male/women/female] of muslim	0.7041420118343196	338
[men/male/women/female] of myth	0.8385093167701864	322
[men/male/women/female] of naples	0.6401869158878505	214
[men/male/women/female] of nebraska	0.6024096385542169	166
[men/male/women/female] of newfoundland	0.6397058823529411	136
[men/male/women/female] of oklahoma	0.7867298578199052	211
[men/male/women/female] of ontario	0.6774193548387096	124
[men/male/women/female] of others	0.6923076923076923	143
[men/male/women/female] of pakistan	0.9285714285714286	672
[men/male/women/female] of palestine	0.7633262260127932	469
[men/male/women/female] of paradise	0.8430493273542601	669
[men/male/women/female] of paris	0.7646701740186159	4942
[men/male/women/female] of past	0.6172839506172839	162
[men/male/women/female] of peru	0.6632124352331606	193
[men/male/women/female] of petersburg	0.9262295081967213	1098
[men/male/women/female] of philadelphia	0.6658415841584159	1212
[men/male/women/female] of poland	0.7389705882352942	272
[men/male/women/female] of quebec	0.7126436781609196	174
[men/male/women/female] of race	0.6113744075829384	211
[men/male/women/female] of reform	0.8826530612244898	588
[men/male/women/female] of renaissance	0.7619047619047619	189
[men/male/women/female] of richmond	0.6310679611650486	412
[men/male/women/female] of rock	0.6983842010771992	557
[men/male/women/female] of royalty	0.6190476190476191	105
[men/male/women/female] of russia	0.8631739572736521	1966
[men/male/women/female] of samaria	0.7017543859649122	741
[men/male/women/female] of sand	0.8340080971659919	247
[men/male/women/female] of santa	0.8385345997286295	737
[men/male/women/female] of saudi	0.8372093023255814	258
[men/male/women/female] of scripture	0.7606635071090048	422
[men/male/women/female] of scythia	0.7051282051282052	156
[men/male/women/female] of sex	0.7802197802197802	273
[men/male/women/female] of shakespeare	0.7109207708779444	467
[men/male/women/female] of shiloh	0.8911368015414258	1038
[men/male/women/female] of size	0.8488372093023255	430
[men/male/women/female] of south	0.7059758423394787	3146
[men/male/women/female] of southern	0.6361556064073226	437
[men/male/women/female] of srebrenica	0.7270194986072424	718
[men/male/women/female] of style	0.7639902676399026	411
[men/male/women/female] of switzerland	0.6416666666666667	120
[men/male/women/female] of tahiti	0.7174721189591078	269
[men/male/women/female] of thailand	0.6528497409326425	193
[men/male/women/female] of thrace	0.6116504854368932	515
[men/male/women/female] of tibet	0.6411764705882353	170
[men/male/women/female] of toronto	0.6464088397790055	181
[men/male/women/female] of turkey	0.8868458274398868	707
[men/male/women/female] of utah	0.8317008014247551	1123
[men/male/women/female] of value	0.7925478348439073	993
[men/male/women/female] of victoria	0.7395833333333334	384
[men/male/women/female] of vienna	0.7021276595744681	282
[men/male/women/female] of vietnam	0.8571428571428571	329
[men/male/women/female] of washington	0.6247030878859857	1263
[men/male/women/female] of wisconsin	0.6730769230769231	156
[men/male/women/female] of wonder	0.9325842696629213	623
[men/male/women/female] of wyoming	0.7919876733436055	649
[men/male/women/female] of zimbabwe	0.9131944444444444	576
[men/male/women/female] of zion	0.7092531705025834	2129
[men/male/women/female] ofamerica	0.6820512820512821	195
[men/male/women/female] ofcolor	0.875	392
[men/male/women/female] offender	0.9896202795743793	19172
[men/male/women/female] office	0.9683016349683017	2997
[men/male/women/female] officer	0.9505905217521303	13378
[men/male/women/female] official	0.9364431486880467	1715
[men/male/women/female] ogre	0.6613545816733067	502
[men/male/women/female] old [men/male/women/female]	0.7244318181818182	704
[men/male/women/female] old age	0.8896672504378283	571
[men/male/women/female] older	0.6124161073825504	596
[men/male/women/female] olive baboon	0.6101190476190477	336
[men/male/women/female] olympian	0.8742603550295858	1352
[men/male/women/female] olympic	0.6646341463414634	328
[men/male/women/female] olympic athlete	0.869215291750503	497
[men/male/women/female] online	0.8516949152542372	1180
[men/male/women/female] opening	0.7840909090909091	704
[men/male/women/female] opera	0.7227118644067797	1475
[men/male/women/female] opera singer	0.7494279176201373	874
[men/male/women/female] operating	0.6842105263157895	133
[men/male/women/female] operative	0.8137099960489925	5062
[men/male/women/female] operator	0.728702229299363	5024
[men/male/women/female] opossum	0.6500732064421669	683
[men/male/women/female] opportunity	0.8039435357382926	4463
[men/male/women/female] opposite	0.7382352941176471	340
[men/male/women/female] option	0.6819708846584547	893
[men/male/women/female] orange	0.7265625	768
[men/male/women/female] orator	0.8188073394495413	1744
[men/male/women/female] oratory	0.7823834196891192	193
[men/male/women/female] orc	0.7405541561712846	397
[men/male/women/female] orchestra	0.7222222222222222	882
[men/male/women/female] orcs	0.6521739130434783	115
[men/male/women/female] ordinand	0.6601307189542484	153
[men/male/women/female] ordination	0.9761532447224394	2558
[men/male/women/female] organisation	0.7632027257240205	1761
[men/male/women/female] organiser	0.8853288364249579	593
[men/male/women/female] organism	0.7225950782997763	2682
[men/male/women/female] organist	0.8609958506224067	482
[men/male/women/female] organization	0.6644668737060041	7728
[men/male/women/female] organized	0.9445983379501385	722
[men/male/women/female] organizer	0.7827288428324698	2895
[men/male/women/female] orgasm	0.7919199406968125	26980
[men/male/women/female] orgasmic	0.6550040683482506	2458
[men/male/women/female] orgasmic disorder	0.750877649200364	7691
[men/male/women/female] orifice	0.802491103202847	562
[men/male/women/female] orisha	0.632	250
[men/male/women/female] orishas	0.6666666666666666	159
[men/male/women/female] orphan	0.7455985915492958	5680
[men/male/women/female] orphan asylum	0.6550094517958412	1058
[men/male/women/female] orphan school	0.8247978436657682	742
[men/male/women/female] orphan society	0.7394636015325671	261
[men/male/women/female] orphanage	0.7688172043010753	372
[men/male/women/female] other	0.6055743243243243	2368
[men/male/women/female] outcast	0.7624521072796935	261
[men/male/women/female] outcome	0.6894586894586895	351
[men/male/women/female] outdoors	0.7172774869109948	191
[men/male/women/female] outlaw	0.7654320987654321	972
[men/male/women/female] outline	0.6658291457286433	398
[men/male/women/female] outpatient	0.7017391304347826	1150
[men/male/women/female] outreach	0.6714801444043321	277
[men/male/women/female] over	0.805184603299293	1273
[men/male/women/female] overall	0.6606217616580311	386
[men/male/women/female] overweight	0.6580645161290323	155
[men/male/women/female] own land	0.8027210884353742	294
[men/male/women/female] own property	0.75	160
[men/male/women/female] owner	0.6234714524500747	11367
[men/male/women/female] oyster	0.6816037735849056	424
[men/male/women/female] pacifist	0.8040885860306644	587
[men/male/women/female] pain	0.7493375728669847	1887
[men/male/women/female] painter	0.8264639760196981	9341
[men/male/women/female] pair	0.7488750598372427	10445
[men/male/women/female] pairing	0.7094339622641509	1855
[men/male/women/female] palace	0.7314285714285714	350
[men/male/women/female] paler	0.8315334773218143	463
[men/male/women/female] pan	0.7578740157480315	508
[men/male/women/female] panchayat	0.8328445747800587	341
[men/male/women/female] panelist	0.6679841897233202	506
[men/male/women/female] panellist	0.7011494252873564	174
[men/male/women/female] panther	0.6438538205980067	1505
[men/male/women/female] papaya	0.6118421052631579	152
[men/male/women/female] paper	0.8024691358024691	810
[men/male/women/female] paradox	0.7754010695187166	187
[men/male/women/female] paragon	0.674863387978142	366
[men/male/women/female] paralegal	0.6857923497267759	366
[men/male/women/female] parallel	0.6762402088772846	383
[men/male/women/female] paramedic	0.6616208663251048	4294
[men/male/women/female] paraphernalia	0.7282913165266106	357
[men/male/women/female] parasite	0.8055009823182712	1018
[men/male/women/female] parasitoids	0.9069767441860465	516
[men/male/women/female] paratypes	0.6035502958579881	169
[men/male/women/female] parenthood	0.8012924071082391	619
[men/male/women/female] paris	0.6896551724137931	174
[men/male/women/female] parish	0.6732673267326733	202
[men/male/women/female] parishioner	0.7689039932030586	3531
[men/male/women/female] parity	0.8353221957040573	419
[men/male/women/female] park	0.8282208588957055	489
[men/male/women/female] parliament	0.6627450980392157	765
[men/male/women/female] parliamentarian	0.9385695480473892	6837
[men/male/women/female] parole	0.767379679144385	374
[men/male/women/female] parolee	0.6476426799007444	1209
[men/male/women/female] parrot	0.6443089430894309	984
[men/male/women/female] part	0.6140580743366925	51899
[men/male/women/female] partici	0.6879432624113475	141
[men/male/women/female] participant	0.6168166844522804	86212
[men/male/women/female] participation	0.8758001438066677	57021
[men/male/women/female] participation rate	0.8211552888222056	6665
[men/male/women/female] particle	0.8253275109170306	229
[men/male/women/female] partisan	0.8173836698858647	1139
[men/male/women/female] partnership	0.7252042007001167	1714
[men/male/women/female] party leader	0.617603550295858	1352
[men/male/women/female] party member	0.7844925883694412	1754
[men/male/women/female] passage	0.6228668941979523	586
[men/male/women/female] passing	0.6303030303030303	165
[men/male/women/female] passivity	0.8961952936001759	4547
[men/male/women/female] pastor	0.7276853252647504	9254
[men/male/women/female] patent	0.6690647482014388	139
[men/male/women/female] path	0.6048265460030166	663
[men/male/women/female] pathological gambler	0.6889952153110048	209
[men/male/women/female] pathologist	0.8731117824773413	331
[men/male/women/female] pathology	0.6899766899766899	858
[men/male/women/female] pathway	0.6157817109144543	1356
[men/male/women/female] patience	0.6844919786096256	187
[men/male/women/female] patient age	0.6944444444444444	144
[men/male/women/female] patriot	0.8236092265943012	2211
[men/male/women/female] patriotism	0.9375428963623885	1457
[men/male/women/female] patrol	0.735595390524968	1562
